source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
NBC News,Democratic governors push back on DeSantis over AP African American studies course,Democratic Govs. Gavin Newsom and J.B. Pritzker push back on Ron DeSantis after Florida blocks AP African American studies course.,Rebecca Shabad and Amanda Terkel,2023-01-26 15:12:34+00:00,https://www.nbcnews.com/politics/politics-news/democrat-govs-newsom-pritzker-push-back-desantis-florida-blocks-ap-afr-rcna67614,0.0,0.0,1.0,0.0,0.0
NBC News,Harris to visit California in wake of mass shootings,Vice President Kamala Harris plans to travel to California following a spate of mass shootings that have left at least 19 people dead in the last several days.,Rebecca Shabad,2023-01-24 21:32:29+00:00,https://www.nbcnews.com/politics/white-house/harris-visit-california-wake-mass-shootings-rcna67299,0.0,0.0,1.0,0.0,0.0
NBC News,California Senate race sets up clash of titans,California is finally getting a wide-open Senate election that lives up to its progressive reputation as a field of liberal candidates prepare for battle.,Alex Seitz-Wald,2023-01-27 13:00:00+00:00,https://www.nbcnews.com/politics/2024-election/california-senate-race-sets-clash-titans-rcna67397,0.0,0.0,1.0,0.0,0.0
NBC News,Suspect in custody after 7 people fatally shot in Northern California,"A suspected gunman was arrested Monday after seven people were fatally shot at two locations near a small city south of San Francisco on Monday, authorities said.",Tim Stelloh,2023-01-24 02:52:15+00:00,https://www.nbcnews.com/news/us-news/shooting-half-moon-bay-california-rcna67113,-1.0,0.561,0.439,0.0,-0.7506
NBC News,"1 killed and 7 injured in shooting in Oakland, California","One person was killed and seven others were injured in a shooting Monday evening in Oakland, California — the latest explosion of violence to ravage the state.",Marlene Lenthang,2023-01-24 15:55:54+00:00,https://www.nbcnews.com/news/us-news/1-killed-7-injured-shooting-oakland-california-rcna67146,-1.0,0.706,0.294,0.0,-0.802
NBC News,Live updates: Authorities probe motive in deadly Monterey Park dance hall shooting,Police are still searching for a motive in the Lunar New Year mass shooting at a dance hall in Southern California that left 10 people dead and at least 10 others injured.,NBC News,2023-01-23 11:01:50+00:00,https://www.nbcnews.com/news/us-news/live-blog/live-updates-monterey-park-mass-shooting-california-lunar-new-year-rcna66935,0.0,0.0,1.0,0.0,0.0
NBC News,Eyes on 2024: A granite cold reception for Trump?,Former President Donald Trump heads to South Carolina and New Hampshire on Saturday.,Bridget Bowman,2023-01-27 15:47:04+00:00,https://www.nbcnews.com/meet-the-press/meetthepressblog/eyes-2024-granite-cold-reception-trump-rcna67812,0.0,0.0,1.0,0.0,0.0
NBC News,Pence document revelation is good for Biden — and great for Trump,"Classified documents found at former Vice President Mike Pence's Indiana home are good news for President Biden, and great news for former President Trump.",Chuck Todd,2023-01-25 13:54:41+00:00,https://www.nbcnews.com/meet-the-press/first-read/pence-document-revelation-good-biden-great-trump-rcna67375,1.0,0.0,0.417,0.583,0.7906
Newsweek,Two More Mass Shootings in California Leave at Least 7 Dead,"California Governor Gavin Newsom described the new shootings as ""tragedy upon tragedy.""",Aila Slisco,2023-01-24 03:31:49+00:00,https://www.newsweek.com/two-more-mass-shootings-california-leave-least-7-dead-1775944,1.0,0.113,0.564,0.323,0.501
Newsweek,Who Is Chunli Zhao? Man Arrested After Mass Shooting on California Farm,"Seven people were killed in two related shootings at agricultural facilities in California, marking the state's third mass killing since January 16.",Khaleda Rahman,2023-01-24 08:00:40+00:00,https://www.newsweek.com/chunli-zhao-man-arrested-mass-shooting-california-farm-1775955,-1.0,0.237,0.763,0.0,-0.4767
Reuters,California accounted for 40% of U.S. zero-emission vehicle sales in ... - Reuters,"About 19% of all cars sold in California last year were zero-emission vehicles (ZEVs), accounting for 40% of all ZEV sales in the United States and leading other U.S. states in EV adoption, data showed.",,2023-01-23 19:00:00+00:00,https://www.reuters.com/business/autos-transportation/california-accounted-40-us-zero-emission-vehicle-sales-2022-2023-01-23/,0.0,0.0,1.0,0.0,0.0
Reuters,California law aiming to curb COVID misinformation blocked by judge | Reuters,"A U.S. judge has blocked a California law that sought to penalize doctors who spread ""misinformation or disinformation"" about COVID-19 while he considers a pair lawsuits challenging it on free speech grounds.",,2023-01-26 18:14:19+00:00,https://www.reuters.com/business/healthcare-pharmaceuticals/california-law-aiming-curb-covid-misinformation-blocked-by-judge-2023-01-26/,-1.0,0.386,0.614,0.0,-0.5267
Reuters,California staggered by deadly back-to-back mass shootings,"Just two days after a gunman killed 11 people at a Los Angeles-area dance studio, seven more victims were shot dead in an agricultural area near San Francisco, as California suffered one of its bloodiest spates of mass gun violence in decades.",,2023-01-24 08:07:21+00:00,https://www.reuters.com/world/us/california-staggered-by-deadly-back-to-back-mass-shootings-2023-01-24/,0.0,0.0,1.0,0.0,0.0
Reuters,Suspect in Half Moon Bay shooting rampage charged with murder in California,"A California farm worker was charged on Wednesday with seven counts of murder in the shooting spree that killed seven people, some of them his co-workers, in the state's second deadly gun rampage in recent days.",,2023-01-25 20:51:34+00:00,https://www.reuters.com/world/us/suspect-half-moon-bay-shooting-rampage-charged-with-murder-california-2023-01-25/,-1.0,0.592,0.408,0.0,-0.8271
RT,California rocked by back-to-back deadly shootings,"Seven people have been killed in a mass shooting in the town of Half Moon Bay in California, police say Read Full Article at RT.com",RT,2023-01-24 12:47:07+00:00,https://www.rt.com/news/570399-california-shooting-half-moon/,0.0,0.0,1.0,0.0,0.0
The American Conservative,Parallel Diplomacies,"Governors gallivanting around the globe, play-acting as Churchill, undermines their focus on state issues and America's ability to engage in meaningful diplomacy with its chief political rival.
The post Parallel Diplomacies appeared first on The American Cons…",John Hirschauer,2023-01-27 05:05:00+00:00,https://www.theamericanconservative.com/parallel-diplomacies/,0.0,0.0,1.0,0.0,0.0
The Washington Post,"A leader in gun control efforts, California confronts its limits...","A leader in gun control efforts, California confronts its limits...

 
 
 
 (Second column, 4th story, link)

 

 

 
 
 Drudge Report Feed needs your support!   Become a Patron",,2023-01-25 02:16:38+00:00,https://www.washingtonpost.com/nation/2023/01/24/california-shootings-despite-gun-laws/,-1.0,0.462,0.538,0.0,-0.5106
The Washington Post,Rep. Adam Schiff announces run for U.S. Senate in California,"Schiff will join an increasingly crowded race for the seat of Sen. Dianne Feinstein, a fellow Democrat who has not said whether she will seek reelection.",Amy B Wang,2023-01-26 15:08:33+00:00,https://www.washingtonpost.com/politics/2023/01/26/schiff-senate-feinstein-california/,0.0,0.0,1.0,0.0,0.0
The Washington Post,"President, protesters, athletes and politicians mourn Tyre Nichols","President Biden, sports stars, civil rights activists and protesters have expressed their outrage at the video showing Memphis police beating Tyre Nichols.",Adela Suliman,2023-01-28 16:47:19+00:00,https://www.washingtonpost.com/nation/2023/01/28/tyre-nichols-memphis-video-beating-reaction/,-1.0,0.485,0.515,0.0,-0.5719
The Washington Post,Some Democrats are worried about Harris’s political prospects,"In interviews, more than a dozen Democratic leaders and activists expressed misgivings about Kamala Harris at the top of the Democratic Party.",Cleve R. Wootson Jr.,2023-01-30 16:16:07+00:00,https://www.washingtonpost.com/politics/2023/01/30/harris-democrats-worry/,0.0,0.262,0.476,0.262,0.0
USA Today,Monterey Park's safe haven for Asian communities is shattered by mass shooting,"Monterey Park has long been seen as a place Asian communities ""start their dreams,"" but a mass shooting that killed 11 has California city devastated.","USA TODAY, Orlando Mayorquin, Terry Collins, Tami Abdollah and Alia Wong, USA TODAY",2023-01-24 10:01:03+00:00,https://www.usatoday.com/story/news/2023/01/24/monterey-park-california-mass-shooting-city-profile/11107500002/,-1.0,0.258,0.5,0.242,-0.0516
USA Today,"7 dead in related Northern California shootings, officials say; suspect arrested","7 people were fatally shot Monday in a Northern California agricultural area and a man suspected in the killings is in custody, authorities said.","USA TODAY, Thao Nguyen, USA TODAY",2023-01-24 04:24:11+00:00,https://www.usatoday.com/story/news/nation/2023/01/23/half-moon-bay-shooting-victims-authorities/11109329002/,-1.0,0.615,0.385,0.0,-0.8625
USA Today,Monterey Park hero who wrestled gun from killer to be honored today at Lunar New Year Festival,"Just one week after a deadly mass shooting in Monterey Park, the nearby city of Alhambra will honor Brandon Tsay today.","USA TODAY, Jordan Mendoza, USA TODAY",2023-01-29 17:18:33+00:00,https://www.usatoday.com/story/news/nation/2023/01/29/alhambra-monterey-park-lunar-new-year-festival/11144819002/,1.0,0.276,0.288,0.436,0.5994
USA Today,Suspect in Half Moon Bay shootings lived at site of killings; arraignment today: Updates,"The suspect, Chunli Zhao, lived at the property where four of the victims were killed, a company spokesman said Wednesday.","USA TODAY, John Bacon, USA TODAY",2023-01-25 17:51:03+00:00,https://www.usatoday.com/story/news/nation/2023/01/25/half-moon-bay-live-updates-suspect/11119448002/,-1.0,0.427,0.573,0.0,-0.7717
USA Today,Vice President Kamala Harris visits Monterey Park dance studio: 'Congress must act' after deadly shooting,The vice president laid a wreath down outside of Star Ballroom Dance Studio Wednesday night as she visited victims' families of the mass shooting.,"USA TODAY, Jordan Mendoza, USA TODAY",2023-01-26 01:40:35+00:00,https://www.usatoday.com/story/news/nation/2023/01/25/vice-president-kamala-harris-monterey-park-visit/11121133002/,0.0,0.0,1.0,0.0,0.0
Vice News,Gavin Newsom Says the Second Amendment ‘Is Becoming a Suicide Pact’ After Another Mass Shooting,Newsom’s state is reeling from 3 mass shootings in just 8 days.,"David Gilbert, chloe angyal",2023-01-24 14:35:10+00:00,https://www.vice.com/en/article/m7gzaa/gavin-newsom-fox-news-half-moon-bay-shooting,-1.0,0.273,0.727,0.0,-0.6705
