source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
Fox News,NYPD clears out group of migrant 'single men' refusing eviction from ritzy Manhattan hotel,"NYPD officers cleared out illegal migrants refusing their eviction from a ritzy Manhattan hotel Wednesday night, after three days of the migrants protesting in the street.",Anders Hagstrom,2023-02-02 17:34:40+00:00,https://www.foxnews.com/us/nypd-clears-group-migrant-single-men-refusing-eviction-ritzy-manhattan-hotel,-1.0,0.38,0.533,0.087,-0.6597
Fox News,"Biden admin hit for supporting age limits for social media, but not gender transitions: 'Ludicrous'","Biden Surgeon General Vivek Murthy said on “CNN Newsroom” Saturday that kids under 13 are ""too young"" to be on social media, and Twitter was quick to slam the claim.",Taylor Penley,2023-01-31 21:00:31+00:00,https://www.foxnews.com/media/biden-admin-hit-supporting-age-limits-social-media-gender-transitions-ludicrous,1.0,0.174,0.625,0.201,0.1027
Fox News,Migrants' refusal to leave New York hotel met with outrage: 'Absolutely insane',"Migrants protested in the streets of Hell's Kitchen after the city tried to move them to a new center at the Red Hook cruise terminal in Brooklyn, reports say.",Charles Creitz,2023-01-31 00:00:41+00:00,https://www.foxnews.com/media/migrants-refusal-leave-new-york-hotel-outrage-absolutely-insane,-1.0,0.517,0.483,0.0,-0.7574
Fox News,"Texas sees further loss of power, lives as winter storm rages on","430,000 Texans have lost power and 10 people have been reported dead in the South amid a brutal winter storm which brought icy conditions to much of the region.",Associated Press,2023-02-02 20:40:41+00:00,https://www.foxnews.com/us/texas-sees-further-loss-power-lives-winter-storm-rages,-1.0,0.474,0.526,0.0,-0.6597
Fox News,'Border-free Biden:' Republicans connect China spy balloon fiasco to migrant crisis at southern border,The Chinese surveillance balloon that traveled into U.S. territory this week has sparked comparisons from Republicans with the ongoing crisis at the southern border.,Adam Shaw,2023-02-04 16:56:57+00:00,https://www.foxnews.com/politics/border-free-biden-republicans-connect-china-spy-balloon-fiasco-migrant-crisis-southern-border,-1.0,0.425,0.575,0.0,-0.8126
Fox News,'Border state problems' in Kentucky: Candidates attack Dem gov for state's response to fentanyl crisis,"As Kentucky's gubernatorial race heats up, the drug crisis plaguing the state has taken center stage in the campaigns of each of the candidates hoping to unseat Democrat Gov. Andy Beshear.",Brandon Gillespie,2023-01-28 15:07:48+00:00,https://www.foxnews.com/politics/border-state-problems-kentucky-candidates-attack-dem-gov-states-response-fentanyl-crisis,-1.0,0.524,0.476,0.0,-0.872
Fox News,Fox News Poll: More see border situation as security crisis than humanitarian crisis,the latest Fox News Poll finds sizable majorities concerned about illegal immigration and nearly half see the situation as a national security crisis.,Victoria Balara,2023-02-02 23:00:05+00:00,https://www.foxnews.com/official-polls/fox-news-poll-more-see-border-situation-as-security-crisis-than-humanitarian-crisis,-1.0,0.441,0.43,0.129,-0.7783
Fox News,"Abbott appoints Texas' first-ever border czar, gruesome details of 49ers' QB injury and more top headlines","Abbott appoints Texas' first-ever border czar, gruesome details of 49ers' QB injury and more top headlinesfoxnews.com",Fox News Staff | Fox News,2023-01-31 11:49:13+00:00,https://www.foxnews.com/us/gov-greg-abbott-appoints-texas-first-ever-boder-czar,-1.0,0.179,0.705,0.115,-0.25
Fox News,Biden should deport illegal immigrants who refuse to leave Manhattan,"New York City Mayor Eric Adams has had it with the migrants, and this flood of humanity was unleashed by Biden's border policies. Maybe it's time for the president to take action.",David Marcus | Fox News,2023-01-31 12:00:07+00:00,https://www.foxnews.com/opinion/biden-should-deport-illegal-immigrants-who-refuse-leave-manhattan,-1.0,0.636,0.364,0.0,-0.7184
Fox News,"Illegal migrants refuse to leave NYC hotel for Brooklyn migrant relief center, sleep in the street",A number of illegal migrants are refusing to leave their temporary placement at the Watson Hotel in New York City for a migrant relief center.,Aubrie Spady | Fox News,2023-01-30 19:53:34+00:00,https://www.foxnews.com/politics/illegal-migrants-refuse-leave-nyc-hotel-brooklyn-migrant-relief-center-sleep-street,-1.0,0.387,0.442,0.171,-0.4404
MSNBC,Lauren Boebert's quest to arm more Americans just got even more absurd,"Florida Gov. DeSantis and Colorado Rep. Lauren Boebert are leading the charge to arm more Republicans, even when weaker gun laws end up hurting GOP voters.",Wajahat Ali,2023-02-03 11:30:00+00:00,https://www.msnbc.com/opinion/msnbc-opinion/florida-gov-ron-desantis-pushes-guns-state-rcna68938,0.0,0.0,1.0,0.0,0.0
NBC News,Governors' legislative agendas offer clues to possible 2024 presidential campaigns,"As the 2024 GOP presidential field forms, some of the candidates are likely to be governors. Their state-level agendas hold clues about their potential runs.",Adam Edelman,2023-01-30 19:40:06+00:00,https://www.nbcnews.com/politics/2024-election/governors-state-agendas-point-possible-presidential-runs-rcna66985,0.0,0.0,1.0,0.0,0.0
Newsweek,Greg Abbott Is Winning the Border Battle,"Although his strategies have been controversial, the Texas governor has put a national spotlight on President Joe Biden's immigration policies.",Katherine Fung,2023-01-31 17:42:10+00:00,https://www.newsweek.com/greg-abbott-winning-border-battle-1777887,1.0,0.26,0.4,0.34,0.2023
Newsweek,Pastors Fight Greg Abbott Over School Choice,"""Public education is a conservative value,"" Reverend Charles Johnson, the founder and executive director of Pastors for Texas Children, told Newsweek.",Katherine Fung,2023-02-03 21:06:22+00:00,https://www.newsweek.com/pastors-fight-greg-abbot-over-school-choice-1778924,-1.0,0.302,0.698,0.0,-0.3818
Newsweek,"Greg Abbott Insists There Is 'Plenty of Power' as 400,000 Suffer Outage","A deadly ice storm hit the southern U.S., causing tree branches to fall on power lines and leaving hundreds of thousands of homes without power.",Aleks Phillips,2023-02-02 13:34:00+00:00,https://www.newsweek.com/greg-abbott-power-outage-texas-ice-storm-1778522,-1.0,0.28,0.72,0.0,-0.5423
Newsweek,Greg Abbott Considers New Election in Texas Afer Ballot Issues Discovered,"The governor said the shortage of ballot paper may ""necessitate new elections.""",Katherine Fung,2023-02-01 19:59:19+00:00,https://www.newsweek.com/greg-abbott-considers-new-election-harris-county-texas-ballot-paper-issues-discovered-1778319,0.0,0.0,1.0,0.0,0.0
Newsweek,Nikki Haley's Chances of Beating Donald Trump to 2024 GOP Nomination,"On Saturday Haley tweeted: ""It's time for a new generation to lead.""",James Bickerton,2023-02-01 16:10:11+00:00,https://www.newsweek.com/nikki-haleys-chances-beating-donald-trump-2024-gop-nomination-1778261,-1.0,0.254,0.593,0.153,-0.296
Newsweek,Joe Biden Heads to NYC With a Massive Elephant in the Room,A mounting migrant crisis in the city and renewed pressure from his party to do something about it has put Biden in a tough place.,Nick Reynolds,2023-01-31 10:00:01+00:00,https://www.newsweek.com/joe-biden-nyc-rail-tunnel-immigration-1777620,0.0,0.0,1.0,0.0,0.0
Reuters,Breakingviews - TikTok's trust-me tour will need at least 50 stops - Reuters,"TikTok wants a fair shake. The social media company run by Chief Executive Shou Zi Chew will appear in front of a U.S. House of Representatives committee <a href=""/world/us/us-house-panel-vote-next-month-tiktok-ban-2023-01-27/"">in March</a>. But Chew, a Harva…",,2023-01-30 19:15:10+00:00,https://www.reuters.com/breakingviews/tiktoks-trust-me-tour-will-need-least-50-stops-2023-01-30/,-1.0,0.167,0.833,0.0,-0.1531
Reuters,Lawsuit to take aim at Utah law banning transition care for minors,Published by Reuters By Brad Brooks (Reuters) – The legal director of a leading LGBTQ advocacy group on Monday said he is preparing a lawsuit to ask courts to block a new Utah law that prohibits nearly all gender-transition medical care for minors. “We’re wor…,Towleroad,2023-01-31 19:07:44+00:00,"http://rmb.reuters.com/rmd/rss/item/tag:reuters.com,2023:newsml_KBN2U91S2:2?channel=FES376",1.0,0.157,0.579,0.264,0.3182
Reuters,Lawsuit to take aim at Utah law banning transition care for minors | Reuters,The legal director of a leading LGBTQ advocacy group on Monday said he is preparing a lawsuit to ask courts to block a new Utah law that prohibits nearly all gender-transition medical care for minors.,,2023-01-30 23:02:32+00:00,https://www.reuters.com/legal/lawsuit-take-aim-utah-law-banning-transition-care-minors-2023-01-30/,1.0,0.145,0.611,0.244,0.3182
The Washington Post,"Deadly ice storm slams Texas, Mid-South as power outages, accidents spike - The Washington Post","<ol><li>Deadly ice storm slams Texas, Mid-South as power outages, accidents spike  The Washington Post
</li><li>Ice Storm Enters 4th And Final Day Across South, Thousands Without Power In TX  FOX Weather
</li><li>'Epic' ice storm leaves 8 dead, more than 37…",Matthew Cappucci,2023-02-01 20:42:00+00:00,https://www.washingtonpost.com/weather/2023/02/01/ice-storm-texas-power-outages/,-1.0,0.161,0.839,0.0,-0.3182
The Washington Post,"Nikki Haley, Tim Scott and more to blitz Iowa, S. Carolina in 2024 ‘preseason’","While the Republican primary is still ramping up slowly, Nikki Haley, Ron DeSantis, Tim Scott and others are planning travel as campaigning enters a more active phase.",Hannah Knowles,2023-02-03 23:37:33+00:00,https://www.washingtonpost.com/politics/2023/02/03/gop-2024-election-candidates-nikki-haley-donald-trump-ron-desantis/,0.0,0.0,1.0,0.0,0.0
The Washington Post,"Haley prepares to signal presidential run in video, as GOP race starts slowly",The former U.N. ambassador’s move comes as other prospective candidates have slowed their planning.,Michael Scherer,2023-02-01 01:10:09+00:00,https://www.washingtonpost.com/politics/2023/01/31/haley-trump-republicans-2024-presidential-race/,0.0,0.0,1.0,0.0,0.0
The Washington Post,Trump’s lasting legacy on the judiciary is not just at the Supreme Court,The outspoken conservative judges President Donald Trump put on the 5th Circuit Court of Appeals are at the forefront of resistance to the Biden administration.,Ann E. Marimow,2023-01-29 10:00:35+00:00,https://www.washingtonpost.com/politics/2023/01/29/5th-circuit-court-trump-judges-conservative/,1.0,0.0,0.581,0.419,0.5574
Time,Texas Leaders’ Plan to Fight Power Outages Ignores Clean Tech,"There are lots of ways to fix Texas's energy grid. But as winter storms wreak havoc, state leaders are only interested in natural gas.",Alejandro de la Garza,2023-02-03 19:47:27+00:00,https://time.com/6252910/texas-power-outage-energy-solutions/,-1.0,0.351,0.448,0.201,-0.25
Time,Donald Trump Was a Fundraising Juggernaut. His 2024 Campaign Is Off to a Weaker Start,"The Trump campaign and its affiliated committee had less than $7 million banked—that may seem like a lot of money, but it’s fairly anemic considering what he's raised in the past.",Philip Elliott,2023-02-02 20:45:35+00:00,https://time.com/6252493/donald-trump-campaign-finance-2024-money/,-1.0,0.209,0.791,0.0,-0.4404
USA Today,White women have long been unreliable voters for Democrats. Could that change in 2024?,"As 2024 congressional and presidential election loom, Democrats need to persuade white women to join their multiracial coalition.","USA TODAY, Mabinty Quarshie and Ella Lee, USA TODAY",2023-01-31 10:00:16+00:00,https://www.usatoday.com/story/news/politics/2023/01/31/democrats-2024-election-white-women-vote/11040593002/,0.0,0.0,1.0,0.0,0.0
USA Today,Why Abbott's wait-and-see approach to 2024 may relegate him to the national GOP sidelines,"When another Texas governor had his eyes on the presidency, he and his team left nothing to chance.","USA TODAY, John C. Moritz",2023-01-31 11:05:03+00:00,https://www.usatoday.com/story/news/politics/2023/01/31/if-abbott-wants-to-be-president-hes-not-following-george-w-bush-playbook/11150397002/,0.0,0.0,1.0,0.0,0.0
