source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
Fox News,"Sen. Britt to introduce four sweeping immigration measures, call on Senate to acknowledge crisis at the border","Sen. Katie Britt, R-Ala., will introduce four pieces of legislation Thursday aimed at ""securing and sealing"" the border amid an unprecedented influx of migrants into the United States.",Kyle Morris,2023-02-09 14:57:29+00:00,https://www.foxnews.com/politics/sen-britt-introduce-four-sweeping-immigration-measures-call-senate-acknowledge-crisis-border,-1.0,0.272,0.728,0.0,-0.6249
MSNBC,"Pentagon shoots down Chinese balloon, GOP claims on the same day","Republicans saw the Chinese surveillance balloon as a political winner, right up until Donald Trump's record got in the way.",Steve Benen,2023-02-06 13:00:22+00:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/pentagon-shoots-chinese-balloon-gop-claims-day-rcna69273,0.0,0.0,1.0,0.0,0.0
Newsweek,China Owns U.S. Land About Twice the Size of New York City,"Almost 400,000 acres of land are owned by 146 separate investors, figures show, as national security concerns are raised about projects near U.S. air bases.",Aleks Phillips,2023-02-09 13:14:34+00:00,https://www.newsweek.com/china-owns-us-land-twice-size-new-york-city-national-security-concerns-1780124,0.0,0.0,1.0,0.0,0.0
Newsweek,Ex-U.S. General Urges Against Finger Pointing Over Chinese Spy Balloon,"""Let's blame the Chinese Communist Party. Let's stop pointing fingers at each other. We're on the same side,"" H.R. McMaster said.",Matthew Impelli,2023-02-06 17:19:10+00:00,https://www.newsweek.com/ex-us-general-urges-against-finger-pointing-over-chinese-spy-balloon-1779285,0.0,0.0,1.0,0.0,0.0
Newsweek,Republicans Respond to Reports of Chinese Balloons During Trump Era,"""China had too much respect for 'TRUMP' for this to have happened, and it NEVER did,"" Donald Trump wrote on Truth Social.",Khaleda Rahman,2023-02-05 18:02:20+00:00,https://www.newsweek.com/republicans-respond-reports-chinese-balloons-during-trump-era-1779047,0.0,0.0,1.0,0.0,0.0
Newsweek,Mitt Romney Breaks With Republicans Over Chinese Spy Balloon,"""Was everything done 100 percent correctly? I can't imagine that would be the case of almost anything we do. But I came away more confident,"" said Romney.",Fatma Khaled,2023-02-09 22:55:36+00:00,https://www.newsweek.com/mitt-romney-breaks-republicans-over-chinese-spy-balloon-1780274,0.0,0.0,1.0,0.0,0.0
Newsweek,Can GOP's Culture War Gamble Help it Win in 2024?,"Republicans are doubling down on the culture wars ahead of 2024 presidential primaries in the hope an ""anti-woke"" message will resonate in mainstream America.",Paul Bond,2023-02-09 19:52:51+00:00,https://www.newsweek.com/can-gops-culture-war-gamble-help-it-win-2024-1775914,1.0,0.253,0.325,0.422,0.3818
Reuters,Republicans criticize Biden for waiting to shoot down Chinese balloon,"Republican U.S. lawmakers on Sunday criticized President Joe Biden for waiting days to shoot down a suspected Chinese spy balloon as it floated over the United States, accusing him of showing weakness toward China and initially trying to keep the breach of U.…",,2023-02-05 18:28:13+00:00,https://www.reuters.com/world/us/republicans-criticize-biden-waiting-shoot-down-chinese-balloon-2023-02-05/,-1.0,0.5,0.5,0.0,-0.6124
RT,"Russia, the US or piranhas? There’s only one way to find out who destroyed the Nord Stream pipelines – a proper investigation",Veteran reporter’s latest exposé appears to back up earlier assertions that Washington was behind the blasts Read Full Article at RT.com,RT,2023-02-09 18:33:51+00:00,https://www.rt.com/news/571238-us-nord-stream-investigation/,-1.0,0.211,0.789,0.0,-0.4939
The Washington Post,Biden’s economic success may reset the 2024 race,A still-humming economy puts Biden in the driver's seat for reelection.,Jennifer Rubin,2023-02-06 12:45:00+00:00,https://www.washingtonpost.com/opinions/2023/02/06/biden-economic-success-2024/,1.0,0.0,0.619,0.381,0.5719
